abs_time,cam,rtp_seq
1777726081.348963,0,21486
1777726081.348981,0,21487
1777726081.348996,0,21488
1777726081.349011,0,21489
1777726081.349026,0,21490
1777726081.349042,0,21491
1777726081.349056,0,21492
1777726081.349073,0,21493
1777726081.349087,0,21494
1777726081.349102,0,21495
1777726081.349118,0,21496
1777726081.349133,0,21497
1777726081.349149,0,21498
1777726081.349164,0,21499
1777726081.349179,0,21500
1777726081.349194,0,21501
1777726081.349208,0,21502
1777726081.349222,0,21503
1777726081.349236,0,21504
1777726081.349250,0,21505
1777726081.349263,0,21506
1777726081.349277,0,21507
1777726081.349291,0,21508
1777726081.349305,0,21509
1777726081.349320,0,21510
1777726081.349334,0,21511
1777726081.349348,0,21512
1777726081.349362,0,21513
1777726081.349377,0,21514
1777726081.349391,0,21515
1777726081.349406,0,21516
1777726081.349421,0,21517
1777726081.349435,0,21518
1777726081.349448,0,21519
1777726081.349462,0,21520
1777726081.349476,0,21521
1777726081.349490,0,21522
1777726081.349503,0,21523
1777726081.349516,0,21524
1777726081.349530,0,21525
1777726081.349544,0,21526
1777726081.349558,0,21527
1777726081.349571,0,21528
1777726081.349585,0,21529
1777726081.349599,0,21530
1777726081.349613,0,21531
1777726081.349626,0,21532
1777726081.349641,0,21533
1777726081.349655,0,21534
1777726081.349669,0,21535
1777726081.349682,0,21536
1777726081.349696,0,21537
1777726081.349709,0,21538
1777726081.349723,0,21539
1777726081.349736,0,21540
1777726081.349750,0,21541
1777726081.349764,0,21542
1777726081.349778,0,21543
1777726081.349792,0,21544
1777726081.349806,0,21545
1777726081.349819,0,21546
1777726081.349833,0,21547
1777726081.349846,0,21548
1777726081.349859,0,21549
1777726081.349872,0,21550
1777726081.349886,0,21551
1777726081.349900,0,21552
1777726081.349914,0,21553
1777726081.349932,0,21554
1777726081.349949,0,21555
1777726081.349966,0,21556
1777726081.349982,0,21557
1777726081.349998,0,21558
1777726081.350014,0,21559
1777726081.350029,0,21560
1777726081.350045,0,21561
1777726081.350060,0,21562
1777726081.350075,0,21563
1777726081.350090,0,21564
1777726081.350104,0,21565
1777726081.350119,0,21566
1777726081.350135,0,21567
1777726081.350149,0,21568
1777726081.350163,0,21569
1777726081.350178,0,21570
1777726081.350188,0,21571
1777726081.350198,0,21572
1777726081.350207,0,21573
1777726081.350218,0,21574
1777726081.350229,0,21575
1777726081.350239,0,21576
1777726081.350250,0,21577
1777726081.355089,2,30031
1777726081.355103,2,30032
1777726081.355115,2,30033
1777726081.355126,2,30034
1777726081.355136,2,30035
1777726081.355146,2,30036
1777726081.355155,2,30037
1777726081.355165,2,30038
1777726081.355174,2,30039
1777726081.355184,2,30040
1777726081.355194,2,30041
1777726081.355203,2,30042
1777726081.355213,2,30043
1777726081.355222,2,30044
1777726081.360250,1,36603
1777726081.360263,1,36604
1777726081.360274,1,36605
1777726081.360285,1,36606
1777726081.360295,1,36607
1777726081.360305,1,36608
1777726081.360314,1,36609
1777726081.360324,1,36610
1777726081.360334,1,36611
1777726081.360343,1,36612
1777726081.360352,1,36613
1777726081.369199,0,21578
1777726081.369238,0,21579
1777726081.369265,0,21580
1777726081.369289,0,21581
1777726081.369312,0,21582
1777726081.369334,0,21583
1777726081.369356,0,21584
1777726081.369379,0,21585
1777726081.369401,0,21586
1777726081.369423,0,21587
1777726081.369445,0,21588
1777726081.369467,0,21589
1777726081.396709,2,30045
1777726081.396727,2,30046
1777726081.396741,2,30047
1777726081.396753,2,30048
1777726081.396765,2,30049
1777726081.396777,2,30050
1777726081.396789,2,30051
1777726081.396800,2,30052
1777726081.396812,2,30053
1777726081.396824,2,30054
1777726081.396835,2,30055
1777726081.396846,2,30056
1777726081.396858,2,30057
1777726081.402608,1,36614
1777726081.402647,1,36615
1777726081.402675,1,36616
1777726081.402699,1,36617
1777726081.402722,1,36618
1777726081.402744,1,36619
1777726081.402766,1,36620
1777726081.402788,1,36621
1777726081.402813,1,36622
1777726081.402835,1,36623
1777726081.402859,1,36624
1777726081.402884,1,36625
1777726081.409675,0,21590
1777726081.409692,0,21591
1777726081.409705,0,21592
1777726081.409717,0,21593
1777726081.409728,0,21594
1777726081.409738,0,21595
1777726081.409750,0,21596
1777726081.409760,0,21597
1777726081.409771,0,21598
1777726081.409783,0,21599
1777726081.409795,0,21600
1777726081.428196,2,30058
1777726081.428227,2,30059
1777726081.428252,2,30060
1777726081.428273,2,30061
1777726081.428298,2,30062
1777726081.428320,2,30063
1777726081.428342,2,30064
1777726081.428364,2,30065
1777726081.428385,2,30066
1777726081.428406,2,30067
1777726081.428427,2,30068
1777726081.428449,2,30069
1777726081.434265,1,36626
1777726081.434283,1,36627
1777726081.434296,1,36628
1777726081.434308,1,36629
1777726081.434318,1,36630
1777726081.434328,1,36631
1777726081.434339,1,36632
1777726081.434350,1,36633
1777726081.434361,1,36634
1777726081.434372,1,36635
1777726081.434383,1,36636
1777726081.434393,1,36637
1777726081.434403,1,36638
1777726081.443215,0,21601
1777726081.443244,0,21602
1777726081.443268,0,21603
1777726081.443291,0,21604
1777726081.443314,0,21605
1777726081.443336,0,21606
1777726081.443359,0,21607
1777726081.443381,0,21608
1777726081.443403,0,21609
1777726081.443424,0,21610
1777726081.473685,2,30070
1777726081.473730,2,30071
1777726081.473760,2,30072
1777726081.473789,2,30073
1777726081.473814,2,30074
1777726081.473843,2,30075
1777726081.473878,2,30076
1777726081.473915,2,30077
1777726081.473959,2,30078
1777726081.473995,2,30079
1777726081.474030,2,30080
1777726081.474063,2,30081
1777726081.479441,1,36639
1777726081.479482,1,36640
1777726081.479511,1,36641
1777726081.479538,1,36642
1777726081.479562,1,36643
1777726081.479589,1,36644
1777726081.479612,1,36645
1777726081.479634,1,36646
1777726081.479656,1,36647
1777726081.479677,1,36648
1777726081.479699,1,36649
1777726081.479722,1,36650
1777726081.485198,0,21611
1777726081.485226,0,21612
1777726081.485249,0,21613
1777726081.485272,0,21614
1777726081.485293,0,21615
1777726081.485316,0,21616
1777726081.485337,0,21617
1777726081.485359,0,21618
1777726081.485382,0,21619
1777726081.485405,0,21620
1777726081.514607,2,30082
1777726081.514636,2,30083
1777726081.514659,2,30084
1777726081.514682,2,30085
1777726081.514704,2,30086
1777726081.514726,2,30087
1777726081.514748,2,30088
1777726081.514772,2,30089
1777726081.514796,2,30090
1777726081.514817,2,30091
1777726081.514838,2,30092
1777726081.514860,2,30093
1777726081.520651,1,36651
1777726081.520672,1,36652
1777726081.520687,1,36653
1777726081.520700,1,36654
1777726081.520711,1,36655
1777726081.520724,1,36656
1777726081.520736,1,36657
1777726081.520748,1,36658
1777726081.520760,1,36659
1777726081.520772,1,36660
1777726081.520783,1,36661
1777726081.520794,1,36662
1777726081.526448,0,21621
1777726081.526466,0,21622
1777726081.526480,0,21623
1777726081.526491,0,21624
1777726081.526502,0,21625
1777726081.526511,0,21626
1777726081.526521,0,21627
1777726081.526530,0,21628
1777726081.526541,0,21629
1777726081.526551,0,21630
1777726081.526561,0,21631
1777726081.556385,2,30094
1777726081.556417,2,30095
1777726081.556441,2,30096
1777726081.556465,2,30097
1777726081.556492,2,30098
1777726081.556516,2,30099
1777726081.556540,2,30100
1777726081.556561,2,30101
1777726081.556588,2,30102
1777726081.556615,2,30103
1777726081.556639,2,30104
1777726081.556660,2,30105
1777726081.562492,1,36663
1777726081.562533,1,36664
1777726081.562560,1,36665
1777726081.562584,1,36666
1777726081.562608,1,36667
1777726081.562630,1,36668
1777726081.562651,1,36669
1777726081.562673,1,36670
1777726081.562694,1,36671
1777726081.562716,1,36672
1777726081.562738,1,36673
1777726081.562759,1,36674
1777726081.567805,0,21632
1777726081.567832,0,21633
1777726081.567856,0,21634
1777726081.567880,0,21635
1777726081.567901,0,21636
1777726081.567929,0,21637
1777726081.567951,0,21638
1777726081.567973,0,21639
1777726081.567994,0,21640
1777726081.568016,0,21641
1777726081.587847,2,30106
1777726081.587875,2,30107
1777726081.587898,2,30108
1777726081.587920,2,30109
1777726081.588122,2,30110
1777726081.588186,2,30111
1777726081.588217,2,30112
1777726081.588242,2,30113
1777726081.588264,2,30114
1777726081.588286,2,30115
1777726081.588309,2,30116
1777726081.593862,1,36675
1777726081.593894,1,36676
1777726081.593919,1,36677
1777726081.593947,1,36678
1777726081.593971,1,36679
1777726081.593993,1,36680
1777726081.594016,1,36681
1777726081.594038,1,36682
1777726081.594059,1,36683
1777726081.600049,0,21642
1777726081.600078,0,21643
1777726081.600101,0,21644
1777726081.600124,0,21645
1777726081.600147,0,21646
1777726081.600169,0,21647
1777726081.600190,0,21648
1777726081.600211,0,21649
1777726081.600232,0,21650
1777726081.600252,0,21651
1777726081.632369,2,30117
1777726081.632408,2,30118
1777726081.632437,2,30119
1777726081.632471,2,30120
1777726081.632500,2,30121
1777726081.632524,2,30122
1777726081.632549,2,30123
1777726081.632575,2,30124
1777726081.632599,2,30125
1777726081.632623,2,30126
1777726081.632645,2,30127
1777726081.632667,2,30128
1777726081.638593,1,36684
1777726081.638632,1,36685
1777726081.638660,1,36686
1777726081.638684,1,36687
1777726081.638707,1,36688
1777726081.638728,1,36689
1777726081.638750,1,36690
1777726081.638772,1,36691
1777726081.638794,1,36692
1777726081.638815,1,36693
1777726081.638837,1,36694
1777726081.645608,0,21652
1777726081.645636,0,21653
1777726081.645660,0,21654
1777726081.645681,0,21655
1777726081.645703,0,21656
1777726081.645725,0,21657
1777726081.645747,0,21658
1777726081.645768,0,21659
1777726081.645789,0,21660
1777726081.645811,0,21661
1777726081.645833,0,21662
1777726081.674696,2,30129
1777726081.674733,2,30130
1777726081.674761,2,30131
1777726081.674786,2,30132
1777726081.674808,2,30133
1777726081.674830,2,30134
1777726081.674852,2,30135
1777726081.674873,2,30136
1777726081.674894,2,30137
1777726081.674916,2,30138
1777726081.674945,2,30139
1777726081.674968,2,30140
1777726081.674992,2,30141
1777726081.680434,1,36695
1777726081.680472,1,36696
1777726081.680498,1,36697
1777726081.680521,1,36698
1777726081.680545,1,36699
1777726081.680566,1,36700
1777726081.680589,1,36701
1777726081.680610,1,36702
1777726081.680633,1,36703
1777726081.680655,1,36704
1777726081.680676,1,36705
1777726081.680697,1,36706
1777726081.686515,0,21663
1777726081.686544,0,21664
1777726081.686572,0,21665
1777726081.686598,0,21666
1777726081.686621,0,21667
1777726081.686642,0,21668
1777726081.686662,0,21669
1777726081.686684,0,21670
1777726081.686705,0,21671
1777726081.686727,0,21672
1777726081.686749,0,21673
1777726081.686770,0,21674
1777726081.716993,2,30142
1777726081.717033,2,30143
1777726081.717061,2,30144
1777726081.717087,2,30145
1777726081.717109,2,30146
1777726081.717132,2,30147
1777726081.717154,2,30148
1777726081.717177,2,30149
1777726081.717198,2,30150
1777726081.717220,2,30151
1777726081.717242,2,30152
1777726081.717264,2,30153
1777726081.717288,2,30154
1777726081.721367,1,36707
1777726081.721406,1,36708
1777726081.721433,1,36709
1777726081.721458,1,36710
1777726081.721481,1,36711
1777726081.721503,1,36712
1777726081.721524,1,36713
1777726081.721546,1,36714
1777726081.721567,1,36715
1777726081.721588,1,36716
1777726081.721610,1,36717
1777726081.721631,1,36718
1777726081.721652,1,36719
1777726081.728288,0,21675
1777726081.728319,0,21676
1777726081.728343,0,21677
1777726081.728367,0,21678
1777726081.728389,0,21679
1777726081.728410,0,21680
1777726081.728433,0,21681
1777726081.728455,0,21682
1777726081.728478,0,21683
1777726081.728499,0,21684
1777726081.728520,0,21685
1777726081.728541,0,21686
1777726081.748987,2,30155
1777726081.749023,2,30156
1777726081.749050,2,30157
1777726081.749074,2,30158
1777726081.749096,2,30159
1777726081.749118,2,30160
1777726081.749139,2,30161
1777726081.749161,2,30162
1777726081.749184,2,30163
1777726081.749211,2,30164
1777726081.749241,2,30165
1777726081.749268,2,30166
1777726081.749296,2,30167
1777726081.749321,2,30168
1777726081.749346,2,30169
1777726081.749370,2,30170
1777726081.760677,0,21687
1777726081.760708,0,21688
1777726081.760741,0,21689
1777726081.760766,0,21690
1777726081.760789,0,21691
1777726081.760810,0,21692
1777726081.760832,0,21693
1777726081.760857,0,21694
1777726081.760891,0,21695
1777726081.760946,0,21696
1777726081.760973,0,21697
1777726081.760995,0,21698
1777726081.761016,0,21699
1777726081.762944,1,36720
1777726081.762977,1,36721
1777726081.763003,1,36722
1777726081.763026,1,36723
1777726081.763050,1,36724
1777726081.763072,1,36725
1777726081.763096,1,36726
1777726081.763117,1,36727
1777726081.763139,1,36728
1777726081.763162,1,36729
1777726081.763184,1,36730
1777726081.763205,1,36731
1777726081.763229,1,36732
1777726081.763251,1,36733
1777726081.763273,1,36734
1777726081.794267,2,30171
1777726081.794307,2,30172
1777726081.794334,2,30173
1777726081.794360,2,30174
1777726081.794385,2,30175
1777726081.794410,2,30176
1777726081.794436,2,30177
1777726081.794460,2,30178
1777726081.794483,2,30179
1777726081.794506,2,30180
1777726081.794529,2,30181
1777726081.794552,2,30182
1777726081.794574,2,30183
1777726081.794597,2,30184
1777726081.794621,2,30185
1777726081.794904,1,36735
1777726081.794947,1,36736
1777726081.794973,1,36737
1777726081.794997,1,36738
1777726081.795018,1,36739
1777726081.795041,1,36740
1777726081.795063,1,36741
1777726081.795086,1,36742
1777726081.795108,1,36743
1777726081.795130,1,36744
1777726081.795152,1,36745
1777726081.795174,1,36746
1777726081.795196,1,36747
1777726081.795218,1,36748
1777726081.795239,1,36749
1777726081.806115,0,21700
1777726081.806145,0,21701
1777726081.806170,0,21702
1777726081.806192,0,21703
1777726081.806215,0,21704
1777726081.806237,0,21705
1777726081.806260,0,21706
1777726081.806282,0,21707
1777726081.806303,0,21708
1777726081.806324,0,21709
1777726081.806346,0,21710
1777726081.806368,0,21711
1777726081.806392,0,21712
1777726081.806414,0,21713
1777726081.835411,2,30186
1777726081.835459,2,30187
1777726081.835484,2,30188
1777726081.835506,2,30189
1777726081.835528,2,30190
1777726081.835551,2,30191
1777726081.835573,2,30192
1777726081.835595,2,30193
1777726081.835616,2,30194
1777726081.835638,2,30195
1777726081.835659,2,30196
1777726081.835680,2,30197
1777726081.835702,2,30198
1777726081.835723,2,30199
1777726081.835745,2,30200
1777726081.835766,2,30201
1777726081.839945,1,36750
1777726081.839984,1,36751
1777726081.840012,1,36752
1777726081.840036,1,36753
1777726081.840059,1,36754
1777726081.840081,1,36755
1777726081.840102,1,36756
1777726081.840125,1,36757
1777726081.840147,1,36758
1777726081.840170,1,36759
1777726081.840192,1,36760
1777726081.840213,1,36761
1777726081.840235,1,36762
1777726081.840257,1,36763
1777726081.846936,0,21714
1777726081.846966,0,21715
1777726081.846991,0,21716
1777726081.847014,0,21717
1777726081.847037,0,21718
1777726081.847058,0,21719
1777726081.847080,0,21720
1777726081.847101,0,21721
1777726081.847123,0,21722
1777726081.847143,0,21723
1777726081.847166,0,21724
1777726081.847187,0,21725
1777726081.847207,0,21726
1777726081.877263,2,30202
1777726081.877302,2,30203
1777726081.877325,2,30204
1777726081.877349,2,30205
1777726081.877371,2,30206
1777726081.877393,2,30207
1777726081.877414,2,30208
1777726081.877436,2,30209
1777726081.877460,2,30210
1777726081.877481,2,30211
1777726081.877502,2,30212
1777726081.877523,2,30213
1777726081.877543,2,30214
1777726081.877566,2,30215
1777726081.881101,1,36764
1777726081.881132,1,36765
1777726081.881157,1,36766
1777726081.881179,1,36767
1777726081.881201,1,36768
1777726081.881223,1,36769
1777726081.881245,1,36770
1777726081.881267,1,36771
1777726081.881289,1,36772
1777726081.881310,1,36773
1777726081.881332,1,36774
1777726081.881353,1,36775
1777726081.881375,1,36776
1777726081.881400,1,36777
1777726081.888540,0,21727
1777726081.888567,0,21728
1777726081.888591,0,21729
1777726081.888612,0,21730
1777726081.888634,0,21731
1777726081.888656,0,21732
1777726081.888677,0,21733
1777726081.888697,0,21734
1777726081.888718,0,21735
1777726081.888740,0,21736
1777726081.888762,0,21737
1777726081.888783,0,21738
1777726081.888805,0,21739
1777726081.909238,2,30216
1777726081.909266,2,30217
1777726081.909291,2,30218
1777726081.909313,2,30219
1777726081.909337,2,30220
1777726081.909358,2,30221
1777726081.909380,2,30222
1777726081.909401,2,30223
1777726081.909423,2,30224
1777726081.909445,2,30225
1777726081.909466,2,30226
1777726081.909488,2,30227
1777726081.909510,2,30228
1777726081.909531,2,30229
1777726081.920634,0,21740
1777726081.920661,0,21741
1777726081.920684,0,21742
1777726081.920706,0,21743
1777726081.920728,0,21744
1777726081.920750,0,21745
1777726081.920771,0,21746
1777726081.920792,0,21747
1777726081.920813,0,21748
1777726081.920834,0,21749
1777726081.920855,0,21750
1777726081.920877,0,21751
1777726081.920901,0,21752
1777726081.922849,1,36778
1777726081.922880,1,36779
1777726081.922905,1,36780
1777726081.922937,1,36781
1777726081.922961,1,36782
1777726081.922984,1,36783
1777726081.923007,1,36784
1777726081.923029,1,36785
1777726081.923051,1,36786
1777726081.923074,1,36787
1777726081.923096,1,36788
1777726081.923118,1,36789
1777726081.923140,1,36790
1777726081.923162,1,36791
1777726081.954582,2,30230
1777726081.954616,2,30231
1777726081.954641,2,30232
1777726081.954665,2,30233
1777726081.954690,2,30234
1777726081.954714,2,30235
1777726081.954737,2,30236
1777726081.954761,2,30237
1777726081.954784,2,30238
1777726081.954807,2,30239
1777726081.954830,2,30240
1777726081.954853,2,30241
1777726081.954877,2,30242
1777726081.954900,2,30243
1777726081.955113,1,36792
1777726081.955143,1,36793
1777726081.955167,1,36794
1777726081.955190,1,36795
1777726081.955213,1,36796
1777726081.955235,1,36797
1777726081.955256,1,36798
1777726081.955279,1,36799
1777726081.955301,1,36800
1777726081.955325,1,36801
1777726081.955351,1,36802
1777726081.955374,1,36803
1777726081.955398,1,36804
1777726081.965883,0,21753
1777726081.965910,0,21754
1777726081.965939,0,21755
1777726081.965961,0,21756
1777726081.965984,0,21757
1777726081.966006,0,21758
1777726081.966027,0,21759
1777726081.966048,0,21760
1777726081.966069,0,21761
1777726081.966091,0,21762
1777726081.966112,0,21763
1777726081.966133,0,21764
1777726081.995252,2,30244
1777726081.995279,2,30245
1777726081.995302,2,30246
1777726081.995323,2,30247
1777726081.995345,2,30248
1777726081.995367,2,30249
1777726081.995388,2,30250
1777726081.995408,2,30251
1777726081.995431,2,30252
1777726081.995452,2,30253
1777726081.995474,2,30254
1777726081.995494,2,30255
1777726081.995515,2,30256
1777726081.995536,2,30257
1777726081.995556,2,30258
1777726082.000041,1,36805
1777726082.000068,1,36806
1777726082.000091,1,36807
1777726082.000113,1,36808
1777726082.000135,1,36809
1777726082.000158,1,36810
1777726082.000178,1,36811
1777726082.000200,1,36812
1777726082.000223,1,36813
1777726082.000245,1,36814
1777726082.000269,1,36815
1777726082.000292,1,36816
1777726082.000316,1,36817
1777726082.000339,1,36818
1777726082.000362,1,36819
1777726082.006579,0,21765
1777726082.006607,0,21766
1777726082.006630,0,21767
1777726082.006652,0,21768
1777726082.006675,0,21769
1777726082.006698,0,21770
1777726082.006720,0,21771
1777726082.006742,0,21772
1777726082.006763,0,21773
1777726082.006785,0,21774
1777726082.006806,0,21775
1777726082.006827,0,21776
1777726082.037049,2,30259
1777726082.037077,2,30260
1777726082.037100,2,30261
1777726082.037122,2,30262
1777726082.037144,2,30263
1777726082.037164,2,30264
1777726082.037186,2,30265
1777726082.037209,2,30266
1777726082.037230,2,30267
1777726082.037252,2,30268
1777726082.037273,2,30269
1777726082.037294,2,30270
1777726082.037316,2,30271
1777726082.037339,2,30272
1777726082.040901,1,36820
1777726082.040945,1,36821
1777726082.040971,1,36822
1777726082.040994,1,36823
1777726082.041017,1,36824
1777726082.041040,1,36825
1777726082.041062,1,36826
1777726082.041083,1,36827
1777726082.041106,1,36828
1777726082.041128,1,36829
1777726082.041150,1,36830
1777726082.041173,1,36831
1777726082.041194,1,36832
1777726082.048345,0,21777
1777726082.048373,0,21778
1777726082.048395,0,21779
1777726082.048417,0,21780
1777726082.048438,0,21781
1777726082.048460,0,21782
1777726082.048481,0,21783
1777726082.048503,0,21784
1777726082.048524,0,21785
1777726082.048544,0,21786
1777726082.048566,0,21787
1777726082.069180,2,30273
1777726082.069207,2,30274
1777726082.069230,2,30275
1777726082.069252,2,30276
1777726082.069274,2,30277
1777726082.069295,2,30278
1777726082.069316,2,30279
1777726082.069337,2,30280
1777726082.069359,2,30281
1777726082.069380,2,30282
1777726082.069401,2,30283
1777726082.069422,2,30284
1777726082.069443,2,30285
1777726082.069464,2,30286
1777726082.069485,2,30287
1777726082.080728,0,21788
1777726082.080770,0,21789
1777726082.080800,0,21790
1777726082.080826,0,21791
1777726082.080851,0,21792
1777726082.080877,0,21793
1777726082.080901,0,21794
1777726082.080937,0,21795
1777726082.080962,0,21796
1777726082.080984,0,21797
1777726082.081007,0,21798
1777726082.082282,1,36833
1777726082.082315,1,36834
1777726082.082340,1,36835
1777726082.082364,1,36836
1777726082.082386,1,36837
1777726082.082407,1,36838
1777726082.082428,1,36839
1777726082.082450,1,36840
1777726082.082472,1,36841
1777726082.082494,1,36842
1777726082.082515,1,36843
1777726082.082536,1,36844
1777726082.082557,1,36845
1777726082.114474,2,30288
1777726082.114514,2,30289
1777726082.114542,2,30290
1777726082.114570,2,30291
1777726082.114595,2,30292
1777726082.114618,2,30293
1777726082.114642,2,30294
1777726082.114665,2,30295
1777726082.114689,2,30296
1777726082.114711,2,30297
1777726082.114734,2,30298
1777726082.114760,2,30299
1777726082.114783,2,30300
1777726082.114806,2,30301
1777726082.115055,1,36846
1777726082.115091,1,36847
1777726082.115118,1,36848
1777726082.115141,1,36849
1777726082.115163,1,36850
1777726082.115185,1,36851
1777726082.115206,1,36852
1777726082.115228,1,36853
1777726082.115252,1,36854
1777726082.115273,1,36855
1777726082.115297,1,36856
1777726082.115318,1,36857
1777726082.115341,1,36858
1777726082.125996,0,21799
1777726082.126025,0,21800
1777726082.126048,0,21801
1777726082.126070,0,21802
1777726082.126093,0,21803
1777726082.126115,0,21804
1777726082.126136,0,21805
1777726082.126158,0,21806
1777726082.126180,0,21807
1777726082.126202,0,21808
1777726082.126224,0,21809
1777726082.126245,0,21810
1777726082.126267,0,21811
1777726082.126287,0,21812
1777726082.155429,2,30302
1777726082.155470,2,30303
1777726082.155496,2,30304
1777726082.155520,2,30305
1777726082.155543,2,30306
1777726082.155565,2,30307
1777726082.155587,2,30308
1777726082.155609,2,30309
1777726082.155631,2,30310
1777726082.155652,2,30311
1777726082.155674,2,30312
1777726082.155696,2,30313
1777726082.155717,2,30314
1777726082.155740,2,30315
1777726082.155762,2,30316
1777726082.160169,1,36859
1777726082.160206,1,36860
1777726082.160233,1,36861
1777726082.160257,1,36862
1777726082.160280,1,36863
1777726082.160303,1,36864
1777726082.160326,1,36865
1777726082.160349,1,36866
1777726082.160370,1,36867
1777726082.160393,1,36868
1777726082.160414,1,36869
1777726082.160436,1,36870
1777726082.160458,1,36871
1777726082.166955,0,21813
1777726082.166985,0,21814
1777726082.167010,0,21815
1777726082.167032,0,21816
1777726082.167054,0,21817
1777726082.167075,0,21818
1777726082.167097,0,21819
1777726082.167118,0,21820
1777726082.167138,0,21821
1777726082.167159,0,21822
1777726082.167179,0,21823
1777726082.167200,0,21824
1777726082.167221,0,21825
1777726082.167243,0,21826
1777726082.197408,2,30317
1777726082.197437,2,30318
1777726082.197460,2,30319
1777726082.197484,2,30320
1777726082.197507,2,30321
1777726082.197528,2,30322
1777726082.197549,2,30323
1777726082.197570,2,30324
1777726082.197595,2,30325
1777726082.197617,2,30326
1777726082.197637,2,30327
1777726082.197658,2,30328
1777726082.197681,2,30329
1777726082.197703,2,30330
1777726082.197724,2,30331
1777726082.201893,1,36872
1777726082.201919,1,36873
1777726082.201951,1,36874
1777726082.201969,1,36875
1777726082.201986,1,36876
1777726082.202003,1,36877
1777726082.202020,1,36878
1777726082.202038,1,36879
1777726082.202054,1,36880
1777726082.202071,1,36881
1777726082.202088,1,36882
1777726082.202105,1,36883
1777726082.202123,1,36884
1777726082.202140,1,36885
1777726082.208277,0,21827
1777726082.208306,0,21828
1777726082.208327,0,21829
1777726082.208346,0,21830
1777726082.208364,0,21831
1777726082.208381,0,21832
1777726082.208398,0,21833
1777726082.208418,0,21834
1777726082.208433,0,21835
1777726082.208449,0,21836
1777726082.208465,0,21837
1777726082.208481,0,21838
1777726082.229078,2,30332
1777726082.229108,2,30333
1777726082.229131,2,30334
1777726082.229154,2,30335
1777726082.229176,2,30336
1777726082.229200,2,30337
1777726082.229225,2,30338
1777726082.229248,2,30339
1777726082.229271,2,30340
1777726082.229294,2,30341
1777726082.229318,2,30342
1777726082.229340,2,30343
1777726082.229363,2,30344
1777726082.229385,2,30345
1777726082.229409,2,30346
1777726082.229433,2,30347
1777726082.240546,0,21839
1777726082.240572,0,21840
1777726082.240593,0,21841
1777726082.240613,0,21842
1777726082.240632,0,21843
1777726082.240650,0,21844
1777726082.240669,0,21845
1777726082.240687,0,21846
1777726082.240705,0,21847
1777726082.240724,0,21848
1777726082.240742,0,21849
1777726082.240760,0,21850
1777726082.243139,1,36886
1777726082.243159,1,36887
1777726082.243178,1,36888
1777726082.243194,1,36889
1777726082.243209,1,36890
1777726082.243225,1,36891
1777726082.243242,1,36892
1777726082.243257,1,36893
1777726082.243273,1,36894
1777726082.243289,1,36895
1777726082.243305,1,36896
1777726082.243323,1,36897
1777726082.243339,1,36898
1777726082.243355,1,36899
1777726082.274715,2,30348
1777726082.274746,2,30349
1777726082.274772,2,30350
1777726082.274796,2,30351
1777726082.274820,2,30352
1777726082.274843,2,30353
1777726082.274865,2,30354
1777726082.274888,2,30355
1777726082.274911,2,30356
1777726082.274941,2,30357
1777726082.274966,2,30358
1777726082.274989,2,30359
1777726082.275012,2,30360
1777726082.275035,2,30361
1777726082.275058,2,30362
1777726082.275302,1,36900
1777726082.275343,1,36901
1777726082.275371,1,36902
1777726082.275394,1,36903
1777726082.275416,1,36904
1777726082.275438,1,36905
1777726082.275459,1,36906
1777726082.275480,1,36907
1777726082.275503,1,36908
1777726082.275526,1,36909
1777726082.275548,1,36910
1777726082.275570,1,36911
1777726082.275593,1,36912
1777726082.275615,1,36913
1777726082.286001,0,21851
1777726082.286024,0,21852
1777726082.286042,0,21853
1777726082.286060,0,21854
1777726082.286076,0,21855
1777726082.286093,0,21856
1777726082.286109,0,21857
1777726082.286124,0,21858
1777726082.286140,0,21859
1777726082.286156,0,21860
1777726082.286173,0,21861
1777726082.286188,0,21862
1777726082.286204,0,21863
1777726082.315428,2,30363
1777726082.315460,2,30364
1777726082.315485,2,30365
1777726082.315508,2,30366
1777726082.315531,2,30367
1777726082.315554,2,30368
1777726082.315576,2,30369
1777726082.315598,2,30370
1777726082.315619,2,30371
1777726082.315641,2,30372
1777726082.315662,2,30373
1777726082.315684,2,30374
1777726082.315706,2,30375
1777726082.336728,0,21864
1777726082.336795,0,21865
1777726082.336899,0,21866
1777726082.336914,0,21867
1777726082.336933,0,21868
1777726082.336945,0,21869
1777726082.336958,0,21870
1777726082.336971,0,21871
1777726082.336983,0,21872
1777726082.336995,0,21873
1777726082.337008,0,21874
1777726082.337021,0,21875
1777726082.337033,0,21876
1777726082.337047,0,21877
1777726082.337061,0,21878
1777726082.337074,0,21879
1777726082.337086,0,21880
1777726082.337100,0,21881
1777726082.337112,0,21882
1777726082.337125,0,21883
1777726082.337137,0,21884
1777726082.337150,0,21885
1777726082.337162,0,21886
1777726082.337175,0,21887
1777726082.337187,0,21888
1777726082.337200,0,21889
1777726082.337212,0,21890
1777726082.337224,0,21891
1777726082.337236,0,21892
1777726082.337249,0,21893
1777726082.337261,0,21894
1777726082.337273,0,21895
1777726082.337285,0,21896
1777726082.337298,0,21897
1777726082.337311,0,21898
1777726082.337324,0,21899
1777726082.337336,0,21900
1777726082.337349,0,21901
1777726082.337361,0,21902
1777726082.337373,0,21903
1777726082.337385,0,21904
