wall_time,cam_index,decoder_ms
15:16:14.622,0,10878.6252
15:16:14.637,1,1913.1329
15:16:14.663,0,10884.5712
15:16:14.684,1,1925.1832
15:16:14.705,0,10867.3568
15:16:14.730,1,1944.0712
15:16:14.758,0,10908.9450
15:16:14.759,1,1928.0159
15:16:14.804,0,10905.0464
15:16:14.811,1,1925.5746
15:16:14.827,0,10871.5748
15:16:14.838,1,1903.8784
15:16:14.899,0,10915.8614
15:16:14.899,1,1948.9873
15:16:14.907,0,10888.1660
15:16:14.912,1,1917.3462
15:16:14.949,0,10897.7275
15:16:14.959,1,1905.7805
15:16:14.982,0,10878.8135
15:16:15.018,1,1939.2404
15:16:15.024,0,10886.3818
15:16:15.040,1,1923.8891
15:16:15.070,1,1910.4997
15:16:15.070,0,10886.4178
15:16:15.101,0,10859.6215
15:16:15.120,1,1910.6060
15:16:15.141,0,10891.4956
15:16:15.206,1,1969.3943
15:16:15.209,0,10903.9380
15:16:15.212,1,1928.0695
15:16:15.226,0,10876.0014
15:16:15.233,1,1904.9043
15:16:15.267,0,10890.4313
15:16:15.279,1,1925.0952
15:16:15.298,0,10879.3959
15:16:15.337,1,1923.8243
15:16:15.342,0,10794.3215
15:16:15.364,1,1923.9567
15:16:15.386,0,10806.6943
15:16:15.390,1,1700.3207
15:16:15.441,2,5638.7571
15:16:15.442,0,10857.8498
15:16:15.442,1,1728.9295
15:16:15.619,0,11020.8843
15:16:15.622,0,10962.1888
15:16:15.626,0,10946.4503
