wall_time,cam,rtp_seq,passthrough_ms,dropped_packets
16:43:05.705,2,36709,0.567,0
16:43:05.705,1,48300,0.769,0
16:43:05.705,1,48301,0.521,0
16:43:05.705,2,36710,0.390,0
16:43:05.705,1,48302,0.435,0
16:43:05.705,2,36711,0.374,0
16:43:05.706,1,48303,0.425,0
16:43:05.706,1,48304,0.410,0
16:43:05.706,1,48305,0.398,0
16:43:05.706,1,48306,0.314,0
16:43:05.706,1,48307,0.185,0
16:43:05.706,2,36712,0.814,0
16:43:05.707,1,48308,0.293,0
16:43:05.707,2,36714,0.545,1
16:43:05.707,1,48309,0.323,0
16:43:05.707,2,36715,0.600,0
16:43:05.707,1,48310,0.338,0
16:43:05.708,2,36716,0.647,0
16:43:05.708,1,48311,0.647,0
16:43:05.708,1,48313,0.440,1
16:43:05.708,2,36717,0.674,0
16:43:05.709,1,48314,0.766,0
16:43:05.709,1,48316,0.367,1
16:43:05.709,1,48317,0.393,0
16:43:05.709,1,48318,0.134,0
16:43:05.709,1,48319,0.080,0
16:43:05.709,1,48320,0.106,0
16:43:05.710,1,48321,0.094,0
16:43:05.710,2,36718,1.788,0
16:43:05.710,2,36721,1.464,2
16:43:05.710,1,48322,0.287,0
16:43:05.710,2,36722,0.965,0
16:43:05.710,1,48323,0.116,0
16:43:05.711,2,36723,0.144,0
16:43:05.711,1,48324,0.350,0
16:43:05.711,1,48325,0.170,0
16:43:05.711,1,48326,0.079,0
16:43:05.711,2,36724,0.662,0
16:43:05.712,1,48327,0.083,0
16:43:05.712,1,48328,0.102,0
16:43:05.712,2,36725,1.305,0
16:43:05.712,1,48329,0.309,0
16:43:05.713,2,36727,0.749,1
16:43:05.713,1,48330,0.614,0
16:43:05.713,2,36728,0.878,0
16:43:05.713,1,48332,0.497,1
16:43:05.713,2,36729,0.822,0
16:43:05.713,1,48333,0.630,0
16:43:05.714,2,36731,0.535,1
16:43:05.714,1,48334,0.793,0
16:43:05.714,2,36732,0.568,0
16:43:05.714,1,48336,0.522,1
16:43:05.714,2,36733,0.709,0
16:43:05.714,1,48337,0.446,0
16:43:05.714,2,36734,0.605,0
16:43:05.715,2,36735,0.579,0
16:43:05.715,1,48338,0.545,0
16:43:05.715,2,36736,0.331,0
16:43:05.715,1,48339,0.437,0
16:43:05.715,2,36737,0.312,0
16:43:05.715,1,48340,0.466,0
16:43:05.715,2,36738,0.350,0
16:43:05.715,1,48341,0.493,0
16:43:05.716,1,48342,0.236,0
16:43:05.716,2,36739,0.204,0
16:43:05.716,1,48343,0.448,0
16:43:05.716,2,36740,0.221,0
16:43:05.716,2,36741,0.128,0
16:43:05.717,1,48344,0.489,0
16:43:05.717,2,36742,0.151,0
16:43:05.717,1,48345,0.531,0
16:43:05.717,2,36743,0.136,0
16:43:05.717,2,36744,0.127,0
16:43:05.717,2,36745,0.274,0
16:43:05.717,1,48346,0.392,0
16:43:05.718,1,48347,0.339,0
16:43:05.718,2,36746,0.583,0
16:43:05.718,1,48348,0.661,0
16:43:05.718,1,48349,0.235,0
16:43:05.718,2,36748,0.876,1
16:43:05.719,2,36750,0.564,1
16:43:05.719,1,48350,0.355,0
16:43:05.719,2,36752,0.489,1
16:43:05.719,2,36753,0.665,0
16:43:05.720,2,36754,0.470,0
16:43:05.720,1,48351,0.405,0
16:43:05.720,2,36755,0.529,0
16:43:05.720,2,36756,0.752,0
16:43:05.720,1,48353,0.840,1
16:43:05.720,1,48354,0.750,0
16:43:05.721,2,36757,0.723,0
16:43:05.721,1,48355,0.801,0
16:43:05.721,2,36758,0.696,0
16:43:05.721,1,48356,0.331,0
16:43:05.721,2,36759,0.183,0
16:43:05.722,1,48357,0.279,0
16:43:05.722,1,48358,0.188,0
16:43:05.722,1,48359,0.145,0
16:43:05.722,2,36760,0.255,0
16:43:05.722,2,36761,0.167,0
16:43:05.722,2,36762,0.235,0
16:43:05.723,1,48360,0.556,0
16:43:05.723,2,36763,0.495,0
16:43:05.723,1,48361,0.669,0
16:43:05.723,2,36764,0.477,0
16:43:05.723,2,36765,0.647,0
16:43:05.723,1,48362,0.706,0
16:43:05.723,1,48363,0.313,0
16:43:05.724,2,36766,0.848,0
16:43:05.724,1,48364,0.388,0
16:43:05.724,2,36767,0.456,0
16:43:05.724,1,48365,0.646,0
16:43:05.724,2,36768,0.490,0
16:43:05.724,1,48366,0.594,0
16:43:05.725,1,48367,0.492,0
16:43:05.725,1,48368,0.166,0
16:43:05.725,2,36769,0.443,0
16:43:05.725,2,36770,0.107,0
16:43:05.725,1,48369,0.554,0
16:43:05.725,2,36771,0.130,0
16:43:05.725,1,48370,0.227,0
16:43:05.725,1,48371,0.213,0
16:43:05.726,1,48372,0.053,0
16:43:05.726,2,36772,0.474,0
16:43:05.726,1,48373,0.431,0
16:43:05.726,2,36773,0.366,0
16:43:05.727,2,36774,0.547,0
16:43:05.727,1,48374,0.317,0
16:43:05.727,2,36777,0.501,2
16:43:05.727,2,36780,0.424,2
16:43:05.727,2,36782,0.372,1
16:43:05.728,2,36783,0.647,0
16:43:05.728,2,36787,0.367,3
16:43:05.728,2,36788,0.530,0
16:43:05.728,2,36789,0.700,0
16:43:05.729,2,36790,0.806,0
16:43:05.729,0,30151,0.764,0
16:43:05.729,2,36791,0.820,0
16:43:05.729,0,30152,0.657,0
16:43:05.729,2,36793,0.565,1
16:43:05.730,1,48375,0.153,0
16:43:05.730,0,30153,0.543,0
16:43:05.730,2,36794,1.258,0
16:43:05.730,0,30154,0.760,0
16:43:05.731,0,30155,0.870,0
16:43:05.731,2,36796,0.960,1
16:43:05.731,2,36797,0.964,0
16:43:05.731,0,30156,0.864,0
16:43:05.731,2,36798,0.312,0
16:43:05.732,0,30157,0.993,0
16:43:05.732,0,30158,1.014,0
16:43:05.732,1,48376,1.944,0
16:43:05.732,0,30159,0.830,0
16:43:05.732,0,30160,0.688,0
16:43:05.733,0,30161,0.129,0
16:43:05.733,1,48378,2.616,1
16:43:05.733,0,30162,0.135,0
16:43:05.733,1,48379,1.901,0
16:43:05.733,2,36799,1.432,0
16:43:05.734,1,48380,1.099,0
16:43:05.734,2,36802,1.220,2
16:43:05.736,2,36803,3.015,0
16:43:05.736,0,30163,2.462,0
16:43:05.736,2,36810,0.681,6
16:43:05.736,1,48383,2.710,2
16:43:05.736,2,36811,0.827,0
16:43:05.737,0,30172,1.003,8
16:43:05.737,0,30173,0.862,0
16:43:05.737,0,30174,0.517,0
16:43:05.737,1,48384,3.179,0
16:43:05.737,0,30175,0.241,0
16:43:05.737,1,48385,3.418,0
16:43:05.737,0,30176,0.070,0
16:43:05.737,0,30177,0.059,0
16:43:05.738,0,30178,0.057,0
16:43:05.738,0,30179,0.056,0
16:43:05.738,0,30180,0.060,0
16:43:05.738,0,30181,0.064,0
16:43:05.738,0,30182,0.059,0
16:43:05.738,0,30183,0.059,0
16:43:05.738,0,30184,0.065,0
16:43:05.739,0,30185,0.061,0
16:43:05.739,0,30186,0.059,0
16:43:05.739,0,30187,0.060,0
16:43:05.739,0,30188,0.057,0
16:43:05.739,0,30189,0.055,0
16:43:05.739,0,30190,0.056,0
16:43:05.740,0,30191,0.147,0
16:43:05.740,0,30192,0.200,0
16:43:05.740,0,30193,0.198,0
16:43:05.740,0,30194,0.209,0
16:43:05.740,0,30195,0.197,0
16:43:05.740,0,30196,0.195,0
16:43:05.740,0,30197,0.201,0
16:43:05.741,0,30198,0.195,0
16:43:05.741,0,30199,0.186,0
16:43:05.741,0,30200,0.185,0
16:43:05.741,0,30201,0.194,0
16:43:05.741,0,30202,0.187,0
16:43:05.741,0,30203,0.197,0
16:43:05.741,0,30204,0.188,0
16:43:05.742,0,30205,0.189,0
16:43:05.742,0,30206,0.186,0
16:43:05.742,0,30207,0.184,0
16:43:05.742,0,30208,0.202,0
16:43:05.742,0,30209,0.243,0
16:43:05.742,0,30210,0.372,0
16:43:05.743,0,30212,0.118,1
16:43:05.743,0,30213,0.162,0
16:43:05.743,0,30214,0.290,0
16:43:05.743,0,30215,0.188,0
16:43:05.743,0,30216,0.189,0
16:43:05.743,0,30217,0.315,0
16:43:05.743,0,30219,0.197,1
16:43:05.743,0,30220,0.174,0
16:43:05.744,0,30221,0.276,0
16:43:05.744,0,30222,0.270,0
16:43:05.744,0,30223,0.288,0
16:43:05.744,0,30224,0.193,0
16:43:05.744,0,30225,0.100,0
16:43:05.744,0,30226,0.052,0
16:43:05.744,0,30227,0.045,0
16:43:05.744,0,30228,0.081,0
16:43:05.745,0,30229,0.061,0
16:43:05.745,0,30230,0.053,0
16:43:05.745,0,30231,0.042,0
16:43:05.745,0,30232,0.040,0
16:43:05.745,0,30233,0.035,0
16:43:05.745,0,30234,0.060,0
16:43:05.745,0,30235,0.029,0
16:43:05.745,0,30236,0.042,0
16:43:05.745,0,30237,0.030,0
16:43:05.746,0,30238,0.040,0
16:43:05.746,0,30239,0.040,0
16:43:05.746,0,30240,0.037,0
16:43:05.746,0,30241,0.038,0
16:43:05.746,0,30242,0.037,0
16:43:05.746,0,30243,0.037,0
16:43:05.746,0,30244,0.037,0
16:43:05.747,0,30245,0.037,0
16:43:05.747,0,30246,0.037,0
16:43:05.747,0,30247,0.034,0
16:43:05.747,0,30248,0.045,0
16:43:05.747,0,30249,0.037,0
16:43:05.747,0,30250,0.035,0
16:43:05.747,0,30251,0.035,0
16:43:05.748,0,30252,0.114,0
16:43:05.748,0,30253,0.121,0
16:43:05.748,0,30254,0.063,0
16:43:05.748,0,30255,0.035,0
16:43:05.748,0,30256,0.037,0
16:43:05.748,0,30257,0.035,0
16:43:05.748,0,30258,0.041,0
16:43:05.748,0,30259,0.033,0
16:43:05.748,0,30260,0.041,0
16:43:05.749,0,30261,0.033,0
16:43:05.749,0,30262,0.041,0
16:43:05.749,0,30263,0.033,0
16:43:05.749,0,30264,0.040,0
16:43:05.749,0,30265,0.038,0
16:43:05.749,0,30266,0.036,0
16:43:05.749,0,30267,0.032,0
16:43:05.750,0,30268,0.034,0
16:43:05.750,0,30269,0.032,0
16:43:05.750,0,30270,0.040,0
16:43:05.750,0,30271,0.032,0
16:43:05.750,0,30272,0.041,0
16:43:05.750,0,30273,0.031,0
16:43:05.750,0,30274,0.039,0
16:43:05.750,0,30275,0.033,0
16:43:05.751,0,30276,0.032,0
16:43:05.751,0,30277,0.033,0
16:43:05.751,0,30278,0.046,0
16:43:05.751,0,30279,0.043,0
16:43:05.751,0,30280,0.032,0
16:43:05.754,0,30281,0.053,0
16:43:05.754,0,30282,0.052,0
16:43:05.754,0,30283,0.049,0
16:43:05.754,0,30284,0.043,0
16:43:05.755,0,30285,0.039,0
16:43:05.755,0,30286,0.037,0
16:43:05.755,0,30287,0.036,0
16:43:05.755,0,30288,0.036,0
16:43:05.755,0,30289,0.038,0
16:43:05.755,0,30290,0.038,0
16:43:05.755,0,30291,0.038,0
16:43:05.755,0,30292,0.037,0
16:43:05.756,0,30293,0.036,0
16:43:05.756,0,30294,0.036,0
16:43:05.756,0,30295,0.036,0
16:43:05.756,0,30296,0.039,0
16:43:05.756,0,30297,0.036,0
16:43:05.756,0,30298,0.036,0
16:43:05.756,0,30299,0.036,0
16:43:05.756,0,30300,0.037,0
16:43:05.757,0,30301,0.036,0
16:43:05.759,2,36812,0.284,0
16:43:05.759,2,36813,0.478,0
16:43:05.759,2,36814,0.634,0
16:43:05.760,2,36815,0.590,0
16:43:05.760,2,36816,0.582,0
16:43:05.760,2,36817,0.618,0
16:43:05.760,2,36818,0.688,0
16:43:05.761,2,36819,0.707,0
16:43:05.761,1,48386,0.243,0
16:43:05.761,2,36820,0.815,0
16:43:05.761,1,48387,0.301,0
16:43:05.762,1,48388,0.206,0
16:43:05.762,1,48389,0.220,0
16:43:05.762,1,48390,0.393,0
16:43:05.762,1,48391,0.582,0
16:43:05.762,1,48392,0.258,0
16:43:05.763,1,48393,0.321,0
16:43:05.763,1,48394,0.177,0
16:43:05.763,1,48395,0.163,0
16:43:05.763,1,48396,0.291,0
16:43:05.802,0,30302,0.362,0
16:43:05.802,2,36821,0.354,0
16:43:05.802,0,30304,0.918,1
16:43:05.803,2,36822,0.536,0
16:43:05.803,0,30307,0.642,2
16:43:05.804,2,36823,1.752,0
16:43:05.804,2,36824,0.587,0
16:43:05.805,0,30309,2.058,1
16:43:05.805,0,30312,0.548,2
16:43:05.805,1,48397,0.222,0
16:43:05.805,2,36825,0.395,0
16:43:05.805,0,30314,0.543,1
16:43:05.805,1,48398,0.173,0
16:43:05.805,0,30315,0.573,0
16:43:05.806,2,36826,0.808,0
16:43:05.806,0,30316,0.169,0
16:43:05.806,1,48399,0.579,0
16:43:05.806,1,48400,0.623,0
16:43:05.806,2,36827,0.756,0
16:43:05.806,2,36828,0.439,0
16:43:05.807,1,48401,0.887,0
16:43:05.807,1,48402,0.559,0
16:43:05.807,0,30317,1.162,0
16:43:05.807,2,36829,0.383,0
16:43:05.807,0,30321,0.565,3
16:43:05.807,1,48403,0.744,0
16:43:05.808,0,30322,0.803,0
16:43:05.808,0,30323,0.165,0
16:43:05.808,1,48404,0.556,0
16:43:05.842,0,30324,0.190,0
16:43:05.842,0,30325,0.325,0
16:43:05.842,0,30326,0.251,0
16:43:05.842,0,30327,0.266,0
16:43:05.842,0,30328,0.259,0
16:43:05.842,0,30329,0.284,0
16:43:05.842,0,30330,0.311,0
16:43:05.843,0,30331,0.244,0
16:43:05.843,0,30332,0.200,0
16:43:05.843,0,30333,0.115,0
16:43:05.843,0,30334,0.066,0
16:43:05.843,0,30335,0.142,0
16:43:05.843,0,30336,0.217,0
16:43:05.843,0,30337,0.185,0
16:43:05.843,0,30338,0.084,0
16:43:05.843,0,30339,0.062,0
16:43:05.844,0,30340,0.057,0
16:43:05.844,0,30341,0.048,0
16:43:05.844,0,30342,0.043,0
16:43:05.844,0,30343,0.043,0
16:43:05.844,0,30344,0.049,0
16:43:05.845,1,48405,0.139,0
16:43:05.845,2,36830,0.183,0
16:43:05.845,2,36831,0.124,0
16:43:05.845,1,48406,0.123,0
16:43:05.845,1,48407,0.052,0
16:43:05.846,2,36832,0.100,0
16:43:05.846,1,48408,0.199,0
16:43:05.846,1,48409,0.235,0
16:43:05.846,2,36833,0.108,0
16:43:05.846,1,48410,0.259,0
16:43:05.846,1,48411,0.152,0
16:43:05.846,2,36834,0.248,0
16:43:05.846,2,36835,0.255,0
16:43:05.846,2,36836,0.214,0
16:43:05.847,2,36837,0.157,0
16:43:05.874,0,30345,0.321,0
16:43:05.874,0,30346,0.566,0
16:43:05.875,0,30349,0.879,2
16:43:05.875,0,30354,0.684,4
16:43:05.875,0,30357,0.270,2
16:43:05.876,0,30359,0.205,1
16:43:05.876,0,30360,0.242,0
16:43:05.876,0,30361,0.160,0
16:43:05.876,0,30362,0.124,0
16:43:05.876,0,30363,0.096,0
16:43:05.876,0,30364,0.072,0
16:43:05.876,0,30365,0.029,0
16:43:05.886,1,48412,0.265,0
16:43:05.886,1,48413,0.338,0
16:43:05.886,1,48414,0.349,0
16:43:05.887,1,48416,0.683,1
16:43:05.887,2,36838,0.399,0
16:43:05.887,1,48417,0.949,0
16:43:05.887,1,48418,0.784,0
16:43:05.888,2,36839,0.414,0
16:43:05.888,2,36840,0.580,0
16:43:05.888,2,36842,0.409,1
16:43:05.888,2,36843,0.323,0
16:43:05.888,2,36844,0.248,0
16:43:05.918,2,36845,0.237,0
16:43:05.919,1,48419,1.086,0
16:43:05.919,2,36846,0.441,0
16:43:05.919,1,48422,1.204,2
16:43:05.919,2,36847,0.278,0
16:43:05.920,1,48423,0.861,0
16:43:05.920,1,48424,0.303,0
16:43:05.920,0,30366,0.642,0
16:43:05.921,0,30367,0.388,0
16:43:05.921,0,30368,0.427,0
16:43:05.921,2,36848,0.781,0
16:43:05.921,0,30369,0.501,0
16:43:05.921,1,48425,1.311,0
16:43:05.922,2,36849,0.860,0
16:43:05.922,0,30370,0.348,0
16:43:05.922,2,36850,0.749,0
16:43:05.922,2,36851,0.684,0
16:43:05.922,0,30371,0.144,0
16:43:05.922,0,30372,0.133,0
16:43:05.922,0,30373,0.123,0
16:43:05.922,0,30374,0.120,0
16:43:05.922,0,30375,0.061,0
16:43:05.922,0,30376,0.065,0
16:43:05.922,0,30377,0.093,0
16:43:05.922,0,30378,0.120,0
16:43:05.923,0,30380,0.096,1
16:43:05.923,0,30381,0.117,0
16:43:05.923,0,30382,0.121,0
16:43:05.923,0,30383,0.105,0
16:43:05.923,0,30384,0.098,0
16:43:05.923,0,30385,0.076,0
16:43:05.960,1,48426,0.560,0
16:43:05.960,1,48427,0.627,0
16:43:05.960,1,48428,0.594,0
16:43:05.961,2,36852,0.270,0
16:43:05.961,0,30386,0.392,0
16:43:05.961,1,48430,1.021,1
16:43:05.962,0,30387,0.268,0
16:43:05.962,0,30388,0.410,0
16:43:05.962,1,48432,1.598,1
16:43:05.962,2,36853,0.450,0
16:43:05.963,1,48433,1.861,0
16:43:05.963,2,36854,0.338,0
16:43:05.963,2,36855,0.148,0
16:43:05.963,2,36856,0.141,0
16:43:05.964,0,30389,1.620,0
16:43:05.964,0,30393,0.720,3
16:43:05.964,2,36857,0.763,0
16:43:05.965,2,36858,0.830,0
16:43:05.965,0,30394,1.068,0
16:43:05.965,0,30395,0.957,0
16:43:05.965,0,30396,0.764,0
16:43:05.965,0,30397,0.625,0
16:43:05.966,0,30398,0.641,0
16:43:05.966,0,30399,0.683,0
16:43:05.966,0,30400,0.673,0
16:43:05.967,0,30401,0.679,0
16:43:05.967,0,30402,0.608,0
16:43:05.967,0,30403,0.607,0
16:43:05.967,0,30404,0.408,0
16:43:05.995,0,30405,0.467,0
16:43:05.995,0,30406,0.732,0
16:43:05.995,0,30407,0.620,0
16:43:05.996,0,30408,0.577,0
16:43:05.996,0,30409,0.587,0
16:43:05.997,0,30410,0.588,0
16:43:05.997,0,30411,0.556,0
16:43:05.997,0,30412,0.598,0
16:43:05.998,0,30413,0.578,0
16:43:05.998,0,30414,0.587,0
16:43:05.998,0,30415,0.629,0
16:43:05.999,0,30416,0.415,0
16:43:05.999,0,30417,0.314,0
16:43:05.999,0,30418,0.540,0
16:43:06.000,0,30419,0.497,0
16:43:06.000,0,30420,0.518,0
16:43:06.001,0,30421,0.559,0
16:43:06.001,0,30422,0.391,0
16:43:06.001,0,30423,0.306,0
16:43:06.005,1,48434,0.374,0
16:43:06.005,1,48435,0.692,0
16:43:06.006,2,36859,0.945,0
16:43:06.006,1,48436,0.779,0
16:43:06.007,2,36860,0.975,0
16:43:06.007,2,36861,1.263,0
16:43:06.008,1,48437,0.837,0
16:43:06.008,2,36862,1.441,0
16:43:06.008,2,36863,1.246,0
16:43:06.009,2,36864,1.001,0
16:43:06.009,1,48438,1.611,0
16:43:06.009,2,36865,1.003,0
16:43:06.009,1,48439,0.757,0
16:43:06.009,1,48440,0.593,0
16:43:06.009,1,48441,0.236,0
16:43:06.042,0,30424,1.161,0
16:43:06.043,0,30425,1.928,0
16:43:06.044,0,30426,1.192,0
16:43:06.045,0,30427,1.157,0
16:43:06.045,0,30428,1.083,0
16:43:06.046,0,30429,1.243,0
16:43:06.047,0,30430,1.827,0
16:43:06.047,1,48442,1.051,0
16:43:06.048,0,30431,2.192,0
16:43:06.048,2,36866,0.494,0
16:43:06.048,2,36867,0.733,0
16:43:06.049,1,48443,2.209,0
16:43:06.050,2,36868,0.596,0
16:43:06.051,2,36869,1.208,0
16:43:06.051,1,48445,2.463,1
16:43:06.051,1,48446,1.962,0
16:43:06.051,0,30432,2.191,0
16:43:06.051,1,48447,1.951,0
16:43:06.051,2,36871,1.338,1
16:43:06.052,0,30434,1.401,1
16:43:06.052,2,36872,1.462,0
16:43:06.052,0,30435,1.634,0
16:43:06.052,1,48448,0.418,0
16:43:06.052,0,30436,1.349,0
16:43:06.053,1,48449,0.442,0
16:43:06.053,0,30437,0.274,0
16:43:06.053,0,30438,0.252,0
16:43:06.053,0,30439,0.247,0
16:43:06.053,0,30440,0.239,0
16:43:06.053,0,30441,0.239,0
16:43:06.054,0,30442,0.237,0
16:43:06.054,0,30443,0.142,0
16:43:06.079,1,48450,0.740,0
16:43:06.080,1,48451,1.546,0
16:43:06.081,0,30444,0.548,0
16:43:06.082,1,48452,3.003,0
16:43:06.082,2,36873,2.679,0
16:43:06.083,0,30445,0.589,0
16:43:06.084,1,48454,2.585,1
16:43:06.084,1,48456,1.983,1
16:43:06.084,0,30446,0.536,0
16:43:06.085,1,48457,2.443,0
16:43:06.085,2,36874,2.255,0
16:43:06.085,0,30447,0.416,0
16:43:06.086,2,36875,1.074,0
16:43:06.087,0,30448,0.769,0
16:43:06.087,2,36876,1.520,0
16:43:06.088,2,36877,1.274,0
16:43:06.088,0,30449,1.689,0
16:43:06.089,0,30450,1.903,0
16:43:06.089,2,36878,1.413,0
16:43:06.089,2,36879,0.928,0
16:43:06.089,0,30451,1.741,0
16:43:06.090,0,30452,1.173,0
16:43:06.090,0,30453,0.803,0
16:43:06.090,0,30454,0.528,0
16:43:06.090,0,30456,0.533,1
16:43:06.091,0,30457,0.504,0
16:43:06.091,0,30458,0.583,0
16:43:06.091,0,30459,0.597,0
16:43:06.091,0,30460,0.535,0
16:43:06.091,0,30462,0.184,1
16:43:06.091,0,30463,0.157,0
16:43:06.120,1,48458,0.666,0
16:43:06.121,1,48460,1.073,1
16:43:06.122,1,48461,1.971,0
16:43:06.123,1,48463,1.563,1
16:43:06.124,1,48464,1.834,0
16:43:06.124,0,30464,0.632,0
16:43:06.124,2,36880,1.854,0
16:43:06.124,2,36882,1.727,1
16:43:06.125,1,48465,2.240,0
16:43:06.125,0,30465,0.799,0
16:43:06.126,0,30466,0.319,0
16:43:06.126,2,36883,2.542,0
16:43:06.126,2,36884,1.749,0
16:43:06.127,0,30467,0.498,0
16:43:06.127,2,36885,1.454,0
16:43:06.127,2,36886,1.226,0
16:43:06.128,0,30468,0.532,0
16:43:06.128,0,30469,0.538,0
16:43:06.128,0,30470,0.504,0
16:43:06.128,0,30471,0.376,0
16:43:06.129,0,30472,0.265,0
16:43:06.129,0,30473,0.451,0
16:43:06.129,0,30474,0.442,0
16:43:06.130,0,30475,0.436,0
16:43:06.130,0,30476,0.351,0
16:43:06.130,0,30477,0.274,0
16:43:06.130,0,30478,0.355,0
16:43:06.131,0,30479,0.176,0
16:43:06.131,0,30480,0.269,0
16:43:06.132,0,30481,0.699,0
16:43:06.132,0,30482,0.664,0
16:43:06.132,0,30483,0.643,0
16:43:06.156,0,30484,0.712,0
16:43:06.157,0,30485,0.974,0
16:43:06.157,0,30486,0.854,0
16:43:06.157,0,30487,0.720,0
16:43:06.158,0,30488,0.728,0
16:43:06.158,0,30490,0.752,1
16:43:06.158,0,30492,0.578,1
16:43:06.158,0,30493,0.305,0
16:43:06.159,0,30494,0.392,0
16:43:06.159,0,30495,0.233,0
16:43:06.159,0,30496,0.208,0
16:43:06.159,0,30497,0.176,0
16:43:06.159,0,30498,0.170,0
16:43:06.160,0,30499,0.092,0
16:43:06.160,0,30500,0.079,0
16:43:06.160,0,30501,0.089,0
16:43:06.160,0,30502,0.083,0
16:43:06.160,0,30503,0.077,0
16:43:06.164,1,48466,0.247,0
16:43:06.165,1,48467,0.401,0
16:43:06.165,1,48468,0.254,0
16:43:06.165,1,48469,0.248,0
16:43:06.166,1,48470,0.798,0
16:43:06.166,2,36887,0.690,0
16:43:06.167,2,36888,1.129,0
16:43:06.167,1,48471,1.624,0
16:43:06.167,2,36889,0.643,0
16:43:06.167,1,48472,1.196,0
16:43:06.168,2,36890,0.452,0
16:43:06.168,2,36891,0.422,0
16:43:06.168,2,36892,0.383,0
16:43:06.169,2,36893,0.432,0
16:43:06.200,0,30504,0.740,0
16:43:06.200,0,30506,0.883,1
16:43:06.201,0,30507,1.123,0
16:43:06.201,0,30508,0.805,0
16:43:06.201,0,30509,0.545,0
16:43:06.201,0,30510,0.547,0
16:43:06.202,0,30511,0.425,0
16:43:06.202,0,30512,0.393,0
16:43:06.202,0,30513,0.245,0
16:43:06.202,0,30514,0.122,0
16:43:06.203,0,30515,0.103,0
16:43:06.203,0,30516,0.090,0
16:43:06.203,0,30517,0.093,0
16:43:06.203,0,30518,0.089,0
16:43:06.203,0,30519,0.090,0
16:43:06.204,0,30520,0.087,0
16:43:06.204,0,30521,0.081,0
16:43:06.204,0,30522,0.087,0
16:43:06.204,0,30523,0.082,0
16:43:06.206,1,48473,0.311,0
16:43:06.206,1,48474,0.490,0
16:43:06.206,1,48475,0.559,0
16:43:06.207,2,36894,0.569,0
16:43:06.207,1,48476,1.130,0
16:43:06.208,2,36895,0.959,0
16:43:06.208,1,48478,1.239,1
16:43:06.208,2,36896,0.336,0
16:43:06.208,1,48479,1.648,0
16:43:06.209,2,36897,0.490,0
16:43:06.209,1,48480,1.500,0
16:43:06.209,2,36898,0.710,0
16:43:06.209,2,36899,0.315,0
16:43:06.209,2,36900,0.149,0
16:43:06.240,1,48482,1.338,1
16:43:06.241,2,36901,1.585,0
16:43:06.241,2,36903,0.775,1
16:43:06.241,2,36904,0.858,0
16:43:06.242,2,36905,0.443,0
16:43:06.242,1,48485,3.772,2
16:43:06.243,0,30524,0.465,0
16:43:06.243,1,48487,2.865,1
16:43:06.243,1,48488,1.587,0
16:43:06.244,0,30525,1.165,0
16:43:06.244,2,36906,0.754,0
16:43:06.244,0,30526,0.587,0
16:43:06.244,2,36907,1.016,0
16:43:06.244,0,30527,0.774,0
16:43:06.245,0,30528,0.497,0
16:43:06.245,0,30529,0.245,0
16:43:06.245,0,30530,0.255,0
16:43:06.245,0,30531,0.262,0
16:43:06.245,0,30532,0.240,0
16:43:06.245,0,30533,0.234,0
16:43:06.246,0,30534,0.238,0
16:43:06.246,0,30535,0.237,0
16:43:06.246,0,30536,0.243,0
16:43:06.246,0,30537,0.242,0
16:43:06.246,0,30538,0.239,0
16:43:06.247,0,30539,0.238,0
16:43:06.247,0,30540,0.236,0
16:43:06.247,0,30541,0.240,0
16:43:06.247,0,30542,0.349,0
16:43:06.247,0,30543,0.145,0
16:43:06.274,0,30545,0.379,1
16:43:06.275,0,30546,0.835,0
16:43:06.275,0,30547,0.905,0
16:43:06.275,0,30548,0.635,0
16:43:06.275,0,30549,0.253,0
16:43:06.275,0,30550,0.115,0
16:43:06.276,0,30551,0.100,0
16:43:06.276,0,30552,0.096,0
16:43:06.276,0,30553,0.118,0
16:43:06.276,0,30554,0.097,0
16:43:06.277,0,30555,0.097,0
16:43:06.277,0,30556,0.087,0
16:43:06.277,0,30557,0.110,0
16:43:06.277,0,30558,0.092,0
16:43:06.277,0,30559,0.088,0
16:43:06.278,0,30560,0.090,0
16:43:06.278,0,30561,0.080,0
16:43:06.278,0,30562,0.096,0
16:43:06.278,0,30563,0.080,0
16:43:06.286,2,36908,0.657,0
16:43:06.287,2,36911,0.693,2
16:43:06.287,2,36912,1.139,0
16:43:06.288,2,36916,0.817,3
16:43:06.288,2,36917,1.124,0
16:43:06.289,2,36918,0.925,0
16:43:06.289,2,36919,0.767,0
16:43:06.289,2,36920,0.930,0
16:43:06.290,2,36921,0.456,0
16:43:06.294,1,48489,0.282,0
16:43:06.294,1,48490,0.379,0
16:43:06.294,1,48491,0.296,0
16:43:06.295,2,36922,0.274,0
16:43:06.295,1,48492,0.791,0
16:43:06.295,2,36923,0.523,0
16:43:06.296,2,36924,0.848,0
16:43:06.296,1,48493,0.495,0
16:43:06.297,2,36925,1.048,0
16:43:06.297,2,36927,0.786,1
16:43:06.297,1,48494,0.839,0
16:43:06.297,2,36928,1.329,0
16:43:06.298,2,36929,1.050,0
16:43:06.298,2,36930,0.408,0
16:43:06.299,2,36931,0.341,0
16:43:06.299,1,48495,1.647,0
16:43:06.299,1,48498,1.119,2
16:43:06.299,1,48499,1.014,0
