time_ns,gst_buffer_pts_ns,stage
1775909105952013723,24784486069,post_depay
1775909105957063219,24784583930,post_decode
1775909105984371369,24816990794,post_depay
1775909105989051513,24817064700,post_decode
1775909106026599823,24859189431,post_depay
1775909106034626010,24859278268,post_decode
1775909106068356588,24900956698,post_depay
1775909106075148127,24901040681,post_decode
1775909106201687836,25001373617,post_depay
1775909106218861121,25034330588,post_decode
1775909106221156022,25053793503,post_depay
1775909106224487111,25053859651,post_decode
1775909106226767267,25059461404,post_depay
1775909106231225201,25059496008,post_decode
1775909106239180229,25071845856,post_depay
1775909106242834603,25071894932,post_decode
1775909106265326075,25097992358,post_depay
1775909106269044541,25098043959,post_decode
1775909106306263222,25138912948,post_depay
1775909106311419360,25138966952,post_decode
1775909106354422175,25183653270,post_depay
1775909106361512032,25187108488,post_decode
1775909106381132312,25213685714,post_depay
1775909106388786868,25213783334,post_decode
1775909106427307469,25259553793,post_depay
1775909106436794806,25259667915,post_decode
1775909106477370715,25309927456,post_depay
1775909106483763630,25310021159,post_decode
1775909106508705360,25341341705,post_depay
1775909106513737205,25341399906,post_decode
1775909106542545583,25375190027,post_depay
1775909106547518515,25375244168,post_decode
1775909106586231801,25418835651,post_depay
1775909106597143866,25418922310,post_decode
1775909106626818964,25459426616,post_depay
1775909106634808927,25459504976,post_decode
1775909106668132534,25500455062,post_depay
1775909106676311313,25500844399,post_decode
1775909106702259857,25534886618,post_depay
1775909106710358171,25534957826,post_decode
1775909106747189354,25577358210,post_depay
1775909106753378680,25579867902,post_decode
1775909106786844311,25619426105,post_depay
1775909106795193998,25619520859,post_decode
1775909106842656225,25675198795,post_depay
1775909106849344995,25675308973,post_decode
1775909106887553672,25720033457,post_depay
1775909106895951457,25720152386,post_decode
1775909106911950987,25738781803,post_depay
1775909106920939997,25744634696,post_decode
1775909106949058776,25781556461,post_depay
1775909106957433088,25781720277,post_decode
1775909106991237267,25821765232,post_depay
1775909106998545797,25823908961,post_decode
1775909107022985709,25855568989,post_depay
1775909107029082139,25855660455,post_decode
1775909107071817891,25904429232,post_depay
