wall_time,cam_index,pipeline_ms
10:25:48.134,0,6419.4874
10:25:48.137,1,6226.0334
10:25:48.137,0,6372.7390
10:25:48.142,1,6204.3470
10:25:48.162,0,6371.3745
10:25:48.204,1,6235.2391
10:25:48.207,0,6376.7721
10:25:48.221,1,6175.1242
10:25:48.237,0,6330.2504
10:25:48.280,0,6365.8508
10:25:48.280,1,6215.4867
10:25:48.296,1,6185.9763
10:25:48.344,0,6397.7419
10:25:48.350,1,6221.4831
10:25:48.361,0,6373.8534
10:25:48.383,1,6194.4567
10:25:48.409,0,6333.7412
10:25:48.425,1,6208.7964
10:25:48.437,0,6357.4432
10:25:48.489,0,6373.8536
10:25:48.489,1,6230.2045
10:25:48.501,1,6177.5200
10:25:48.520,0,6336.6305
10:25:48.557,1,6221.0221
10:25:48.562,0,6368.9538
10:25:48.583,1,6193.3481
10:25:48.592,0,6334.0611
10:25:48.633,1,6216.7232
10:25:48.633,0,6367.8642
10:25:48.662,1,5895.0228
10:25:48.693,0,6363.8368
10:25:48.705,1,5929.2685
10:25:48.719,0,6364.9582
10:25:48.778,1,5999.0577
10:25:48.781,1,5963.8924
10:25:48.784,0,6390.7755
10:25:48.792,0,6331.3144
10:25:48.836,1,6015.8519
10:25:48.837,0,6067.4455
10:25:48.862,1,6039.2011
10:25:48.924,0,6148.0615
10:25:48.926,1,6095.8918
10:25:48.929,0,6113.6821
10:25:48.936,1,6102.7570
10:25:48.952,0,6134.5563
10:25:48.982,1,6146.6885
10:25:48.996,0,6173.3007
10:25:49.149,0,6321.7802
10:25:49.153,0,6323.0119
10:25:49.153,1,6311.6011
10:25:49.157,1,6279.8037
10:25:49.165,0,6329.3605
10:25:49.183,1,6280.6552
10:25:49.200,0,6361.3576
10:25:49.222,1,6274.0610
10:25:49.267,0,6425.8130
10:25:49.270,1,6248.8055
10:25:49.329,1,6215.3957
10:25:49.341,1,6225.4806
10:25:49.402,1,6268.3203
10:25:49.427,1,6253.0100
10:25:49.462,1,6285.9983
10:25:49.532,1,6297.4642
10:25:49.543,1,6283.2642
10:25:49.601,1,6302.0682
10:25:49.628,1,6297.2069
10:25:49.675,1,6298.0615
10:25:49.701,1,6251.8448
10:25:49.746,1,6288.7759
10:25:49.800,1,6290.6935
10:25:49.826,1,6290.4254
10:25:49.879,1,6293.2987
10:25:49.902,1,6283.2103
10:25:49.956,1,6288.9580
10:25:49.975,1,6278.7722
10:25:50.025,1,6289.7249
10:25:50.090,1,6269.5095
10:25:50.110,1,6286.1975
10:25:50.167,1,6311.4505
10:25:50.181,1,6283.9916
10:25:50.232,1,6274.5163
10:25:50.264,1,6294.9124
10:25:50.296,1,6274.2025
10:25:50.397,1,6339.3752
10:25:50.400,1,6286.5850
10:25:50.423,1,6265.9478
10:25:50.465,1,6286.9553
10:25:50.504,1,6284.9956
10:25:50.556,1,6264.8274
10:25:50.589,1,6296.0388
10:25:50.617,1,6269.3023
10:25:50.662,1,6284.8487
10:25:50.726,1,6301.2629
10:25:50.745,1,6294.9370
10:25:50.789,1,6294.3037
10:25:50.823,1,6260.6493
10:25:50.890,1,6310.0796
10:25:50.913,1,6285.3035
10:25:50.946,1,6291.2408
10:25:51.006,1,6296.1215
10:25:51.114,1,6375.5599
10:25:51.118,1,6338.7757
10:25:51.148,1,6305.3273
10:25:51.183,1,6327.1327
10:25:51.223,1,6317.5811
10:25:51.271,1,6341.2752
10:25:51.300,1,6299.2434
10:25:51.341,1,6183.6315
10:25:51.384,1,6225.2798
10:25:51.426,1,6262.0886
10:25:51.471,1,6305.5724
10:25:51.503,1,6297.6168
10:25:51.542,1,6322.1239
10:25:51.583,1,6317.3540
10:25:51.626,1,6334.5810
10:25:51.671,1,6333.4279
10:25:51.699,1,6292.3109
10:25:51.740,1,6322.6162
10:25:51.785,1,6329.0725
10:25:51.826,1,6330.2787
10:25:51.864,1,6321.3280
10:25:51.907,1,6300.6681
10:25:51.942,1,6323.1376
10:25:51.993,1,6312.7107
10:25:52.025,1,6328.7258
10:25:52.066,1,6313.8808
10:25:52.097,1,6319.6476
10:25:52.142,1,6319.3452
10:25:52.192,1,6337.2585
10:25:52.227,1,6331.9654
